pwsid,pwsname,pctpov,pcthisp,health,medianincomehouse,violation,pcthisp_bin,pctpov_bin
SC2110007,LAKE CITY CITY OF (2110007),37.29999923706055,0.3586907684803009,0,28370,FALSE,"(0,10]","(30,40]"
SC2110007,LAKE CITY CITY OF (2110007),27.799999237060547,0,0,30174,FALSE,"(-10,0]","(20,30]"
SC2110010,PAMPLICO TOWN OF (2110010),17.5,0,0,38500,FALSE,"(-10,0]","(10,20]"
SC2110010,PAMPLICO TOWN OF (2110010),22.899999618530273,0,0,41083,FALSE,"(-10,0]","(20,30]"
SC2110010,PAMPLICO TOWN OF (2110010),22.600000381469727,0,0,41435,FALSE,"(-10,0]","(20,30]"
SC2110010,PAMPLICO TOWN OF (2110010),28,0,0,34830,FALSE,"(-10,0]","(20,30]"
SC2110011,JOHNSONVILLE CITY OF (2110011),23.799999237060547,0,0,40900,FALSE,"(-10,0]","(20,30]"
SC2110011,JOHNSONVILLE CITY OF (2110011),21.700000762939453,0,0,38750,FALSE,"(-10,0]","(20,30]"
SC2110011,JOHNSONVILLE CITY OF (2110011),25.200000762939453,2.7739250659942627,0,35714,FALSE,"(0,10]","(20,30]"
SC2110011,JOHNSONVILLE CITY OF (2110011),27.799999237060547,7.067918300628662,0,35000,FALSE,"(0,10]","(20,30]"
SC2110012,COWARD TOWN OF (2110012),9.100000381469728,0,0,42708,FALSE,"(-10,0]","(0,10]"
SC2110012,COWARD TOWN OF (2110012),14.100000381469728,0,0,38958,FALSE,"(-10,0]","(10,20]"
SC2110012,COWARD TOWN OF (2110012),13.699999809265137,0,0,33333,FALSE,"(-10,0]","(10,20]"
SC2110012,COWARD TOWN OF (2110012),16,0,0,32656,FALSE,"(-10,0]","(10,20]"
SC2210001,GEORGETOWN CITY OF (2210001),31,4.246398448944092,0,29711,FALSE,"(0,10]","(30,40]"
SC2210001,GEORGETOWN CITY OF (2210001),23.200000762939453,4.05273962020874,0,29119,FALSE,"(0,10]","(20,30]"
SC2210001,GEORGETOWN CITY OF (2210001),26.700000762939453,4.431620121002197,0,26903,FALSE,"(0,10]","(20,30]"
SC2210001,GEORGETOWN CITY OF (2210001),29.5,4.758786201477051,0,26330,FALSE,"(0,10]","(20,30]"
SC2210003,ANDREWS TOWN OF (2210003),41.79999923706055,8.924949645996094,0,17554,FALSE,"(0,10]","(40,50]"
SC2210003,ANDREWS TOWN OF (2210003),41.29999923706055,8.220132827758789,0,23484,FALSE,"(0,10]","(40,50]"
SC2210003,ANDREWS TOWN OF (2210003),41.900001525878906,8.864750862121582,0,23750,FALSE,"(0,10]","(40,50]"
SC2210003,ANDREWS TOWN OF (2210003),43.20000076293945,6.81256628036499,0,26852,FALSE,"(0,10]","(40,50]"
SC2220001,GEORGETOWN RURAL COMM WA (2220001),31,4.246398448944092,0,29711,FALSE,"(0,10]","(30,40]"
SC2220001,GEORGETOWN RURAL COMM WA (2220001),23.200000762939453,4.05273962020874,0,29119,FALSE,"(0,10]","(20,30]"
SC2220001,GEORGETOWN RURAL COMM WA (2220001),26.700000762939453,4.431620121002197,0,26903,FALSE,"(0,10]","(20,30]"
SC2220001,GEORGETOWN RURAL COMM WA (2220001),29.5,4.758786201477051,0,26330,FALSE,"(0,10]","(20,30]"
SC2220002,GCWSD/KILSOCK WATER SYS (2220002),0,0,0,96750,FALSE,"(-10,0]","(-10,0]"
SC2220002,GCWSD/KILSOCK WATER SYS (2220002),3.4000000953674316,0,0,100833,FALSE,"(-10,0]","(0,10]"
SC2220002,GCWSD/KILSOCK WATER SYS (2220002),6.400000095367432,0,0,51250,FALSE,"(-10,0]","(0,10]"
SC2220002,GCWSD/KILSOCK WATER SYS (2220002),7.400000095367432,0,0,97917,FALSE,"(-10,0]","(0,10]"
SC2220006,GCWSD/WEDGEFIELD PLNTATN (2220006),0,0,0,96750,FALSE,"(-10,0]","(-10,0]"
SC2220006,GCWSD/WEDGEFIELD PLNTATN (2220006),3.4000000953674316,0,0,100833,FALSE,"(-10,0]","(0,10]"
SC2220006,GCWSD/WEDGEFIELD PLNTATN (2220006),6.400000095367432,0,0,51250,FALSE,"(-10,0]","(0,10]"
SC2220006,GCWSD/WEDGEFIELD PLANTATION (2220006),7.400000095367432,0,0,97917,FALSE,"(-10,0]","(0,10]"
SC2220010,GCWSD/WACCAMAW NECK (2220010),0,0,0,96750,FALSE,"(-10,0]","(-10,0]"
SC2220010,GCWSD/WACCAMAW NECK (2220010),3.4000000953674316,0,0,100833,FALSE,"(-10,0]","(0,10]"
SC2220010,GCWSD/WACCAMAW NECK (2220010),6.400000095367432,0,0,51250,FALSE,"(-10,0]","(0,10]"
SC2220010,GCWSD/WACCAMAW NECK (2220010),7.400000095367432,0,0,97917,FALSE,"(-10,0]","(0,10]"
SC2220011,GCWSD/GARDEN CITY POINT (2220011),0,0,0,96750,FALSE,"(-10,0]","(-10,0]"
SC2220011,GCWSD/GARDEN CITY POINT (2220011),3.4000000953674316,0,0,100833,FALSE,"(-10,0]","(0,10]"
SC2220011,GCWSD/GARDEN CITY POINT (2220011),6.400000095367432,0,0,51250,FALSE,"(-10,0]","(0,10]"
SC2220011,GCWSD/GARDEN CITY POINT (2220011),7.400000095367432,0,0,97917,FALSE,"(-10,0]","(0,10]"
SC2220013,GCWSD/CARVERS BAY (2220013),3.4000000953674316,0,0,100833,FALSE,"(-10,0]","(0,10]"
SC2220013,GCWSD/CARVERS BAY (2220013),6.400000095367432,0,0,51250,FALSE,"(-10,0]","(0,10]"
SC2220013,GCWSD/CARVERS BAY (2220013),7.400000095367432,0,0,97917,FALSE,"(-10,0]","(0,10]"
SC2310001,GREENVILLE WATER SYSTEM (2310001),17.200000762939453,4.026218891143799,0,40291,FALSE,"(0,10]","(10,20]"
SC2310001,GREENVILLE WATER SYSTEM (2310001),18.600000381469727,4.485793590545654,0,40925,FALSE,"(0,10]","(10,20]"
SC2310001,GREENVILLE WATER SYSTEM (2310001),18.600000381469727,4.554428577423096,0,41553,FALSE,"(0,10]","(10,20]"
SC2310001,GREENVILLE WATER SYSTEM (2310001),20,4.751101016998291,0,40793,FALSE,"(0,10]","(10,20]"
SC2310005,GREER CPW (2310005),14.600000381469728,15.095365524291992,0,43727,FALSE,"(10,20]","(10,20]"
SC2310005,GREER CPW (2310005),15,16.73271369934082,0,42454,FALSE,"(10,20]","(10,20]"
SC2310005,GREER CPW (2310005),19.299999237060547,16.544477462768555,0,41929,FALSE,"(10,20]","(10,20]"
SC2310005,GREER CPW (2310005),19.399999618530273,17.75528907775879,0,42991,FALSE,"(10,20]","(10,20]"
SC2320003,BLUE RIDGE WATER CO INC (2320003),14.600000381469728,15.095365524291992,0,43727,FALSE,"(10,20]","(10,20]"
SC2320003,BLUE RIDGE WATER CO INC (2320003),15,16.73271369934082,0,42454,FALSE,"(10,20]","(10,20]"
SC2320003,BLUE RIDGE WATER CO INC (2320003),19.299999237060547,16.544477462768555,0,41929,FALSE,"(10,20]","(10,20]"
SC2320003,BLUE RIDGE WATER CO INC (2320003),19.399999618530273,17.75528907775879,0,42991,FALSE,"(10,20]","(10,20]"
SC2410001,GREENWOOD CPW (2410001),26.399999618530273,8.013603210449219,0,30723,FALSE,"(0,10]","(20,30]"
SC2410001,GREENWOOD CPW (2410001),29.100000381469727,7.737579822540283,0,30567,FALSE,"(0,10]","(20,30]"
SC2410001,GREENWOOD CPW (2410001),30.700000762939453,7.196414947509766,0,27694,FALSE,"(0,10]","(30,40]"
SC2410001,GREENWOOD CPW (2410001),34.5,9.321162223815918,0,24584,FALSE,"(0,10]","(30,40]"
SC2410002,NINETY SIX CPW (2410002),10.199999809265137,0.6007646322250366,0,36310,FALSE,"(0,10]","(10,20]"
SC2410002,NINETY SIX CPW (2410002),16.600000381469727,5.620360374450684,0,32847,FALSE,"(0,10]","(10,20]"
SC2410002,NINETY SIX CPW (2410002),20.600000381469727,4.729729652404785,0,33125,FALSE,"(0,10]","(20,30]"
SC2410002,NINETY SIX CPW (2410002),20.899999618530273,3.7512340545654297,0,35667,FALSE,"(0,10]","(20,30]"
SC2410003,WARE SHOALS TOWN OF (2410003),36.599998474121094,5.584905624389648,0,23958,FALSE,"(0,10]","(30,40]"
SC2410003,WARE SHOALS TOWN OF (2410003),36.400001525878906,8.059810638427734,0,23784,FALSE,"(0,10]","(30,40]"
SC2410003,WARE SHOALS TOWN OF (2410003),42.599998474121094,5.46610164642334,0,23190,FALSE,"(0,10]","(40,50]"
SC2410003,WARE SHOALS TOWN OF (2410003),43.5,7.897153377532959,0,22969,FALSE,"(0,10]","(40,50]"
SC2510001,HAMPTON TOWN OF (2510001),21.600000381469727,0,0,42936,FALSE,"(-10,0]","(20,30]"
SC2510001,HAMPTON TOWN OF (2510001),23.5,0,0,44659,FALSE,"(-10,0]","(20,30]"
SC2510001,HAMPTON TOWN OF (2510001),31.899999618530273,0,0,36146,FALSE,"(-10,0]","(30,40]"
SC2510001,HAMPTON TOWN OF (2510001),26.5,0,0,38938,FALSE,"(-10,0]","(20,30]"
SC2510002,ESTILL TOWN OF (2510002),32.70000076293945,9.888751983642578,0,31537,FALSE,"(0,10]","(30,40]"
SC2510002,ESTILL TOWN OF (2510002),33.20000076293945,11.11934757232666,0,34535,FALSE,"(10,20]","(30,40]"
SC2510002,ESTILL TOWN OF (2510002),36.79999923706055,14.24592113494873,0,35000,FALSE,"(10,20]","(30,40]"
SC2510002,ESTILL TOWN OF (2510002),34.20000076293945,13.452728271484377,0,28385,FALSE,"(10,20]","(30,40]"
SC2510005,VARNVILLE TOWN OF (2510005),21.299999237060547,3.534529685974121,0,25625,FALSE,"(0,10]","(20,30]"
SC2510005,VARNVILLE TOWN OF (2510005),25.5,3.5419700145721436,0,25741,FALSE,"(0,10]","(20,30]"
SC2510005,VARNVILLE TOWN OF (2510005),28.100000381469727,1.1489536762237549,0,27425,FALSE,"(0,10]","(20,30]"
SC2510005,VARNVILLE TOWN OF (2510005),30.100000381469727,1.4429383277893066,0,30132,FALSE,"(0,10]","(30,40]"
SC2510006,YEMASSEE TOWN OF (2510006),38.099998474121094,0,0,31761,FALSE,"(-10,0]","(30,40]"
SC2510006,YEMASSEE TOWN OF (2510006),34.70000076293945,0.6622516512870789,0,39808,FALSE,"(0,10]","(30,40]"
SC2510006,YEMASSEE TOWN OF (2510006),25.899999618530273,0.8519701957702637,0,39531,FALSE,"(0,10]","(20,30]"
SC2510006,YEMASSEE TOWN OF (2510006),39.099998474121094,1.171875,0,37083,FALSE,"(0,10]","(30,40]"
SC2610008,CONWAY CITY OF (2610008),23.600000381469727,2.624208450317383,0,35999,FALSE,"(0,10]","(20,30]"
SC2610008,CONWAY CITY OF (2610008),28.399999618530273,1.7464654445648191,0,33540,FALSE,"(0,10]","(20,30]"
SC2610008,CONWAY CITY OF (2610008),31.799999237060547,1.9294629096984863,0,34755,FALSE,"(0,10]","(30,40]"
SC2610008,CONWAY CITY OF (2610008),32.70000076293945,2.371168375015259,0,34732,FALSE,"(0,10]","(30,40]"
SC2610010,LORIS CITY OF (2610010),24.899999618530273,2.5990099906921387,0,27035,FALSE,"(0,10]","(20,30]"
SC2610010,LORIS CITY OF (2610010),27.799999237060547,3.962195634841919,0,27341,FALSE,"(0,10]","(20,30]"
SC2610010,LORIS CITY OF (2610010),24.799999237060547,4.334365367889404,0,32530,FALSE,"(0,10]","(20,30]"
SC2610010,LORIS CITY OF (2610010),29.5,4.004903793334961,0,31932,FALSE,"(0,10]","(20,30]"
SC2610011,N MYRTLE BEACH CITY OF (2610011),5.699999809265137,6.284989356994629,0,50794,FALSE,"(0,10]","(0,10]"
SC2610011,N MYRTLE BEACH CITY OF (2610011),7,5.720555782318115,0,47205,FALSE,"(0,10]","(0,10]"
SC2610011,N MYRTLE BEACH CITY OF (2610011),8.699999809265137,6.706879138946533,0,46366,FALSE,"(0,10]","(0,10]"
SC2610011,N MYRTLE BEACH CITY OF (2610011),10.199999809265137,5.903071403503418,0,47679,FALSE,"(0,10]","(10,20]"
SC2620001,CONWAY RURAL (2620001),23.600000381469727,2.624208450317383,0,35999,FALSE,"(0,10]","(20,30]"
SC2620001,CONWAY RURAL (2620001),28.399999618530273,1.7464654445648191,0,33540,FALSE,"(0,10]","(20,30]"
SC2620001,CONWAY RURAL (2620001),31.799999237060547,1.9294629096984863,0,34755,FALSE,"(0,10]","(30,40]"
SC2620001,CONWAY RURAL (2620001),32.70000076293945,2.371168375015259,0,34732,FALSE,"(0,10]","(30,40]"
SC2620004,GRAND STRAND W&SA (2620004),23.600000381469727,2.624208450317383,0,35999,FALSE,"(0,10]","(20,30]"
SC2620004,GSW&SA (2620004),28.399999618530273,1.7464654445648191,0,33540,FALSE,"(0,10]","(20,30]"
SC2620004,GSW&SA (2620004),31.799999237060547,1.9294629096984863,0,34755,FALSE,"(0,10]","(30,40]"
SC2620004,GSW&SA (2620004),32.70000076293945,2.371168375015259,0,34732,FALSE,"(0,10]","(30,40]"
SC2710001,RIDGELAND TOWN OF (2710001),18.899999618530273,18.489835739135746,0,51094,FALSE,"(10,20]","(10,20]"
SC2710001,RIDGELAND TOWN OF (2710001),28.899999618530273,12.378168106079102,0,36716,FALSE,"(10,20]","(20,30]"
SC2710001,RIDGELAND TOWN OF (2710001),34,14.32432460784912,0,34766,FALSE,"(10,20]","(30,40]"
SC2710001,RIDGELAND TOWN OF (2710001),35.099998474121094,17.03067398071289,0,35495,FALSE,"(10,20]","(30,40]"
SC2810001,CAMDEN CITY OF (2810001),15.199999809265137,2.218956708908081,0,45412,FALSE,"(0,10]","(10,20]"
SC2810001,CAMDEN CITY OF (2810001),15.399999618530272,3.784889698028565,0,48313,FALSE,"(0,10]","(10,20]"
SC2810001,CAMDEN CITY OF (2810001),15.399999618530272,4.699357986450195,0,49986,FALSE,"(0,10]","(10,20]"
SC2810001,CAMDEN CITY OF (2810001),15.300000190734863,4.898550510406494,0,50974,FALSE,"(0,10]","(10,20]"
SC2820001,LUGOFF ELGIN WATER AUTH (2820001),7.900000095367432,3.731976270675659,0,50293,FALSE,"(0,10]","(0,10]"
SC2820001,LUGOFF ELGIN WATER AUTH (2820001),10.5,4.610626697540283,0,48409,FALSE,"(0,10]","(10,20]"
SC2820001,LUGOFF ELGIN WATER AUTH (2820001),9.399999618530272,6.018712520599365,0,54681,FALSE,"(0,10]","(0,10]"
SC2820001,LUGOFF ELGIN WATER AUTH (2820001),8.699999809265137,5.254515647888184,0,55456,FALSE,"(0,10]","(0,10]"
SC2820006,BETHUNE RURAL WATER (2820006),2.5999999046325684,0.5291005373001099,0,42188,FALSE,"(0,10]","(0,10]"
SC2820006,BETHUNE RURAL WATER (2820006),1.7999999523162842,0.5917159914970398,0,37813,FALSE,"(0,10]","(0,10]"
SC2820006,BETHUNE RURAL WATER (2820006),3.299999952316284,0.9900990128517152,1,39583,TRUE,"(0,10]","(0,10]"
SC2820006,BETHUNE RURAL WATER (2820006),4.400000095367432,0.625,0,42000,FALSE,"(0,10]","(0,10]"
SC2910001,LANCASTER CITY OF (2910001),33.099998474121094,4.322105407714844,0,27488,FALSE,"(0,10]","(30,40]"
SC2910001,LANCASTER CITY OF (2910001),35.29999923706055,3.632478713989258,0,28677,FALSE,"(0,10]","(30,40]"
SC2910001,LANCASTER CITY OF (2910001),34.900001525878906,4.038866996765137,0,29122,FALSE,"(0,10]","(30,40]"
SC2910001,LANCASTER CITY OF (2910001),32.20000076293945,4.377800941467285,2,29845,TRUE,"(0,10]","(30,40]"
SC2910003,KERSHAW TOWN OF (2910003),25.799999237060547,3.3242506980895996,0,32281,FALSE,"(0,10]","(20,30]"
SC2910003,KERSHAW TOWN OF (2910003),34.099998474121094,2.7081243991851807,1,30250,TRUE,"(0,10]","(30,40]"
SC2910003,KERSHAW TOWN OF (2910003),34.900001525878906,3.466386556625366,0,30787,FALSE,"(0,10]","(30,40]"
SC2910003,KERSHAW TOWN OF (2910003),38.29999923706055,2.970771551132202,0,27475,FALSE,"(0,10]","(30,40]"
SC2920001,LANCASTER CO WATER (2920001),33.099998474121094,4.322105407714844,0,27488,FALSE,"(0,10]","(30,40]"
SC2920001,LANCASTER CO WATER (2920001),35.29999923706055,3.632478713989258,0,28677,FALSE,"(0,10]","(30,40]"
SC2920001,LANCASTER CO WATER (2920001),34.900001525878906,4.038866996765137,0,29122,FALSE,"(0,10]","(30,40]"
SC2920001,LANCASTER CO WATER (2920001),32.20000076293945,4.377800941467285,0,29845,FALSE,"(0,10]","(30,40]"
SC3010001,LAURENS CPW (3010001),21.600000381469727,1.1548839807510376,0,29222,FALSE,"(0,10]","(20,30]"
SC3010001,LAURENS CPW (3010001),19,3.841979503631592,0,30742,FALSE,"(0,10]","(10,20]"
SC3010001,LAURENS CPW (3010001),20.600000381469727,7.070265769958496,0,28247,FALSE,"(0,10]","(20,30]"
SC3010001,LAURENS CPW (3010001),22.700000762939453,7.182621955871582,0,24583,FALSE,"(0,10]","(20,30]"
SC3010002,CLINTON CITY OF (3010002),34.400001525878906,1.0795124769210815,0,26677,FALSE,"(0,10]","(30,40]"
SC3010002,CLINTON CITY OF (3010002),31.399999618530273,1.0619676113128662,0,28477,FALSE,"(0,10]","(30,40]"
SC3010002,CLINTON CITY OF (3010002),34.900001525878906,0.9832611680030824,0,30991,FALSE,"(0,10]","(30,40]"
SC3010002,CLINTON CITY OF (3010002),37.70000076293945,2.042732954025269,0,29411,FALSE,"(0,10]","(30,40]"
SC3010003,GRAY COURT TOWN OF (3010003),11.100000381469728,2.4623804092407227,0,37188,FALSE,"(0,10]","(10,20]"
SC3010003,GRAY COURT TOWN OF (3010003),15.5,12.460733413696287,0,34828,FALSE,"(10,20]","(10,20]"
SC3010003,GRAY COURT TOWN OF (3010003),14.399999618530272,15.80246925354004,0,35438,FALSE,"(10,20]","(10,20]"
SC3010003,GRAY COURT TOWN OF (3010003),15.100000381469728,11.573472023010254,0,37875,FALSE,"(10,20]","(10,20]"
SC3020001,LAURENS COUNTY W&S COMM (3020001),21.600000381469727,1.1548839807510376,1,29222,TRUE,"(0,10]","(20,30]"
SC3020001,LAURENS COUNTY W&S COMM (3020001),19,3.841979503631592,0,30742,FALSE,"(0,10]","(10,20]"
SC3020001,LAURENS COUNTY W&S COMM (3020001),20.600000381469727,7.070265769958496,0,28247,FALSE,"(0,10]","(20,30]"
SC3020001,LAURENS COUNTY W&S COMM (3020001),22.700000762939453,7.182621955871582,1,24583,TRUE,"(0,10]","(20,30]"
SC3110001,BISHOPVILLE TOWN OF (3110001),51.400001525878906,0.4781997203826904,0,14562,FALSE,"(0,10]","(50,60]"
SC3110001,BISHOPVILLE TOWN OF (3110001),49.79999923706055,0.3708987236022949,0,14451,FALSE,"(0,10]","(40,50]"
SC3110001,BISHOPVILLE TOWN OF (3110001),50.400001525878906,0.3752886950969696,0,16103,FALSE,"(0,10]","(50,60]"
SC3110001,BISHOPVILLE TOWN OF (3110001),48.79999923706055,1.8149882555007937,0,17642,FALSE,"(0,10]","(40,50]"
SC3210001,LEXINGTON CITY OF (3210001),11.100000381469728,3.1383302211761475,1,58800,TRUE,"(0,10]","(10,20]"
SC3210001,LEXINGTON CITY OF (3210001),12.300000190734863,3.38387680053711,0,58559,FALSE,"(0,10]","(10,20]"
SC3210001,LEXINGTON CITY OF (3210001),12.800000190734863,3.502793312072754,0,58820,FALSE,"(0,10]","(10,20]"
SC3210001,LEXINGTON TOWN OF (3210001),11.699999809265137,4.123933792114258,1,61477,TRUE,"(0,10]","(10,20]"
SC3210003,CAYCE CITY OF (3210003),19.5,3.888302564620972,0,40627,FALSE,"(0,10]","(10,20]"
SC3210003,CAYCE CITY OF (3210003),19.399999618530273,4.058951377868652,0,41271,FALSE,"(0,10]","(10,20]"
SC3210003,CAYCE CITY OF (3210003),20.899999618530273,6.087094783782959,1,42538,TRUE,"(0,10]","(20,30]"
SC3210003,CAYCE CITY OF (3210003),21.200000762939453,6.340238571166992,0,43776,FALSE,"(0,10]","(20,30]"
SC3210004,WEST COLUMBIA CITY OF (3210004),16.399999618530273,16.416688919067383,0,41847,FALSE,"(10,20]","(10,20]"
SC3210004,WEST COLUMBIA CITY OF (3210004),15.800000190734863,17.138648986816406,0,46331,FALSE,"(10,20]","(10,20]"
SC3210004,WEST COLUMBIA CITY OF (3210004),16.5,15.81545352935791,0,43970,FALSE,"(10,20]","(10,20]"
SC3210004,WEST COLUMBIA CITY OF (3210004),18.700000762939453,13.519271850585938,0,40594,FALSE,"(10,20]","(10,20]"
SC3210006,SWANSEA TOWN OF (3210006),27,7.806691646575928,0,34760,FALSE,"(0,10]","(20,30]"
SC3210006,SWANSEA TOWN OF (3210006),28.399999618530273,7.613636493682861,0,33938,FALSE,"(0,10]","(20,30]"
SC3210006,SWANSEA TOWN OF (3210006),25.799999237060547,8.84749698638916,0,32500,FALSE,"(0,10]","(20,30]"
SC3210006,SWANSEA TOWN OF (3210006),23.700000762939453,0,0,32813,FALSE,"(-10,0]","(20,30]"
SC3220001,GILBERT-SUMMIT W/D (3220001),10.5,17.24846076965332,1,48000,TRUE,"(10,20]","(10,20]"
SC3220001,GILBERT-SUMMIT W/D (3220001),9.699999809265137,17.413793563842773,2,42833,TRUE,"(10,20]","(0,10]"
SC3220001,GILBERT-SUMMIT W/D (3220001),3.5999999046325684,12.225275039672852,5,53075,TRUE,"(10,20]","(0,10]"
SC3220001,GILBERT-SUMMIT W/D (3220001),4.699999809265137,15.497552871704102,6,51667,TRUE,"(10,20]","(0,10]"
SC3220002,GASTON RURAL WATER DIST (3220002),23.200000762939453,1.7031630277633667,0,32833,FALSE,"(0,10]","(20,30]"
SC3220002,GASTON RURAL WATER DIST (3220002),21.200000762939453,7.09718656539917,0,32000,FALSE,"(0,10]","(20,30]"
SC3220002,GASTON RURAL WATER DIST (3220002),19,11.11111068725586,0,37188,FALSE,"(10,20]","(10,20]"
SC3220002,GASTON RURAL WATER DIST (3220002),18.299999237060547,6.511627674102783,0,35144,FALSE,"(0,10]","(10,20]"
SC3220003,JOINT MUNICIPAL WSC (3220003),11.100000381469728,3.1383302211761475,0,58800,FALSE,"(0,10]","(10,20]"
SC3220003,JOINT MUNICIPAL WSC (3220003),12.300000190734863,3.38387680053711,0,58559,FALSE,"(0,10]","(10,20]"
SC3220003,JOINT MUNICIPAL WSC (3220003),12.800000190734863,3.502793312072754,0,58820,FALSE,"(0,10]","(10,20]"
SC3220003,JOINT MUNICIPAL WSC (3220003),11.699999809265137,4.123933792114258,0,61477,FALSE,"(0,10]","(10,20]"
SC3250077,AMICKS FERRY WTR SYSTEM (3250077),4.400000095367432,1.5224359035491943,0,43110,FALSE,"(0,10]","(0,10]"
SC3250077,AMICKS FERRY WTR SYSTEM (3250077),3.299999952316284,2.3360965251922607,0,47287,FALSE,"(0,10]","(0,10]"
SC3250077,AMICKS FERRY WTR SYSTEM (3250077),3.4000000953674316,5.309734344482422,0,47381,FALSE,"(0,10]","(0,10]"
SC3250077,AMICKS FERRY WTR SYSTEM (3250077),3.900000095367432,5.7622175216674805,0,49390,FALSE,"(0,10]","(0,10]"
SC3310001,MARION CITY OF (3310001),40,0.14347201585769653,0,23003,FALSE,"(0,10]","(30,40]"
SC3310001,GSWSA - MARION CITY OF (3310001),38.400001525878906,0.4746152758598328,0,23841,FALSE,"(0,10]","(30,40]"
SC3310001,GSWSA - MARION CITY OF (3310001),37.400001525878906,0.5343732237815857,0,25047,FALSE,"(0,10]","(30,40]"
SC3310001,GSWSA - MARION CITY OF (3310001),41.099998474121094,0.23265959322452545,0,21392,FALSE,"(0,10]","(40,50]"
SC3310002,MULLINS CITY OF (3310002),23.600000381469727,2.624208450317383,0,35999,FALSE,"(0,10]","(20,30]"
SC3310002,MULLINS CITY OF (3310002),28.399999618530273,1.7464654445648191,0,33540,FALSE,"(0,10]","(20,30]"
SC3310002,MULLINS CITY OF (3310002),31.799999237060547,1.9294629096984863,0,34755,FALSE,"(0,10]","(30,40]"
SC3310002,MULLINS CITY OF (3310002),32.70000076293945,2.371168375015259,0,34732,FALSE,"(0,10]","(30,40]"
SC3320001,MARCO RURAL WATER CO (3320001),40,0.14347201585769653,0,23003,FALSE,"(0,10]","(30,40]"
SC3320001,MARCO RURAL WATER CO (3320001),38.400001525878906,0.4746152758598328,0,23841,FALSE,"(0,10]","(30,40]"
SC3320001,MARCO RURAL WATER CO (3320001),37.400001525878906,0.5343732237815857,0,25047,FALSE,"(0,10]","(30,40]"
SC3320001,MARCO RURAL WATER CO (3320001),41.099998474121094,0.23265959322452545,0,21392,FALSE,"(0,10]","(40,50]"
SC3410001,BENNETTSVILLE CITY OF (3410001),31.600000381469727,1.1800042390823364,0,24386,FALSE,"(0,10]","(30,40]"
SC3410001,BENNETTSVILLE CITY OF (3410001),32.099998474121094,0.9021739363670348,0,26833,FALSE,"(0,10]","(30,40]"
SC3410001,BENNETTSVILLE CITY OF (3410001),31.799999237060547,1.6065140962600708,0,26331,FALSE,"(0,10]","(30,40]"
SC3410001,BENNETTSVILLE CITY OF (3410001),33.20000076293945,1.563019633293152,0,27104,FALSE,"(0,10]","(30,40]"
SC3410003,MCCOLL TOWN OF (3410003),25.700000762939453,0,0,30033,FALSE,"(-10,0]","(20,30]"
SC3410003,MCCOLL TOWN OF (3410003),31.399999618530273,1.6375139951705933,1,30080,TRUE,"(0,10]","(30,40]"
SC3410003,MCCOLL TOWN OF (3410003),36,3.662477493286133,0,28220,FALSE,"(0,10]","(30,40]"
SC3410003,MCCOLL TOWN OF (3410003),35.900001525878906,4.2537031173706055,0,27231,FALSE,"(0,10]","(30,40]"
SC3510001,MCCORMICK CPW (3510001),31.399999618530273,0.23483365774154663,0,22480,FALSE,"(0,10]","(30,40]"
SC3510001,MCCORMICK CPW (3510001),26.100000381469727,1.6244804859161377,0,23087,FALSE,"(0,10]","(20,30]"
SC3510001,MCCORMICK CPW (3510001),21.100000381469727,1.5162721872329712,0,24435,FALSE,"(0,10]","(20,30]"
SC3510001,MCCORMICK CPW (3510001),25.799999237060547,1.705989122390747,0,22656,FALSE,"(0,10]","(20,30]"
SC3520002,MCCORMICK CO WATER AUTH (3520002),31.399999618530273,0.23483365774154663,0,22480,FALSE,"(0,10]","(30,40]"
SC3520002,MCCORMICK CO WATER AUTH (3520002),26.100000381469727,1.6244804859161377,0,23087,FALSE,"(0,10]","(20,30]"
SC3520002,MCCORMICK CO WATER AUTH (3520002),21.100000381469727,1.5162721872329712,0,24435,FALSE,"(0,10]","(20,30]"
SC3520002,MCCORMICK CO WATER AUTH (3520002),25.799999237060547,1.705989122390747,0,22656,FALSE,"(0,10]","(20,30]"
SC3610001,NEWBERRY CITY OF (3610001),28.299999237060547,8.810358047485352,0,29583,FALSE,"(0,10]","(20,30]"
SC3610001,NEWBERRY CITY OF (3610001),27.899999618530273,9.617624282836914,0,28717,FALSE,"(0,10]","(20,30]"
SC3610001,NEWBERRY CITY OF (3610001),27.200000762939453,10.03116512298584,0,29375,FALSE,"(10,20]","(20,30]"
SC3610001,NEWBERRY CITY OF (3610001),30.5,12.1032133102417,0,29333,FALSE,"(10,20]","(30,40]"
SC3610004,WHITMIRE TOWN OF (3610004),19.899999618530273,3.254626750946045,0,33750,FALSE,"(0,10]","(10,20]"
SC3610004,WHITMIRE TOWN OF (3610004),25.600000381469727,3.346203327178955,0,31894,FALSE,"(0,10]","(20,30]"
SC3610004,WHITMIRE TOWN OF (3610004),27.299999237060547,4.0615386962890625,0,29318,FALSE,"(0,10]","(20,30]"
SC3610004,WHITMIRE TOWN OF (3610004),25.600000381469727,0.32425421476364136,0,30625,FALSE,"(0,10]","(20,30]"
SC3610005,PROSPERITY TOWN OF (3610005),5.800000190734863,0,0,40809,FALSE,"(-10,0]","(0,10]"
